Time        | File Name                                                              
0m36.19s    | Specific/solinas32_2e322m2e161m1_12limbs/feadd                         
0m36.18s    | Specific/solinas64_2e521m1_10limbs/fesub                               
0m36.17s    | Specific/solinas64_2e521m1_10limbs/Synthesis                           
0m36.15s    | Specific/solinas32_2e141m9_7limbs/freeze                               
0m35.99s    | Specific/solinas32_2e166m5_6limbs/freeze                               
0m35.93s    | Specific/solinas32_2e285m9_12limbs/feadd                               
0m35.93s    | Specific/solinas64_2e521m1_9limbs/feadd                                
0m35.90s    | Specific/montgomery32_2e192m2e64m1_6limbs/feadd                        
0m35.86s    | Specific/solinas64_2e383m421_8limbs/freeze                             
0m35.80s    | Specific/montgomery32_2e189m25_6limbs/feadd                            
0m35.76s    | Specific/solinas32_2e158m15_6limbs/freeze                              
0m35.76s    | Specific/solinas64_2e383m187_8limbs/freeze                             
0m35.72s    | Specific/solinas32_2e150m3_6limbs/freeze                               
0m35.68s    | Specific/solinas32_2e150m5_6limbs/freeze                               
0m35.66s    | Specific/montgomery32_2e321m9_11limbs/fenz                             
0m35.62s    | Specific/montgomery32_2e190m11_6limbs/feadd                            
0m35.61s    | Specific/solinas64_2e488m17_9limbs/feadd                               
0m35.59s    | Specific/solinas64_2e511m187_10limbs/fesub                             
0m35.51s    | Specific/solinas32_2e130m5_6limbs/femul                                
0m35.49s    | Specific/montgomery64_2e338m15_6limbs/Synthesis                        
0m35.48s    | Specific/montgomery32_2e166m5_6limbs/feadd                             
0m35.40s    | Specific/solinas32_2e137m13_6limbs/femul                               
0m35.38s    | Specific/solinas32_2e285m9_11limbs/fesub                               
0m35.36s    | Specific/solinas32_2e213m3_9limbs/fesub                                
0m35.31s    | Specific/montgomery64_2e336m17_6limbs/Synthesis                        
0m35.31s    | Specific/solinas64_2e512m569_10limbs/fesub                             
0m35.28s    | Specific/solinas64_2e382m105_8limbs/freeze                             
0m35.28s    | Specific/solinas64_2e511m481_10limbs/Synthesis                         
0m35.21s    | Specific/montgomery64_2e336m3_6limbs/Synthesis                         
0m35.16s    | Specific/montgomery32_2e174m17_6limbs/feadd                            
0m35.15s    | Specific/solinas64_2e511m187_10limbs/Synthesis                         
0m35.11s    | Specific/solinas32_2e129m25_6limbs/femul                               
0m35.06s    | Specific/montgomery64_2e444m17_7limbs/fenz                             
0m35.06s    | Specific/solinas64_2e512m569_10limbs/Synthesis                         
0m35.00s    | Specific/solinas64_2e413m21_8limbs/fesub                               
0m34.99s    | Specific/solinas32_2e251m9_11limbs/fesub                               
0m34.94s    | Specific/montgomery64_2e321m9_6limbs/Synthesis                         
0m34.90s    | Specific/montgomery64_2e369m25_6limbs/Synthesis                        
0m34.85s    | Specific/montgomery32_2e174m3_6limbs/feadd                             
0m34.83s    | Specific/montgomery32_2e171m19_6limbs/feadd                            
0m34.82s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_9limbs/feadd                
0m34.79s    | Specific/solinas32_2e221m3_9limbs/fesub                                
0m34.78s    | Specific/montgomery32_2e165m25_6limbs/feadd                            
0m34.76s    | Specific/montgomery64_2e379m19_6limbs/Synthesis                        
0m34.71s    | Specific/montgomery64_2e383m421_6limbs/Synthesis                       
0m34.68s    | Specific/montgomery64_2e382m105_6limbs/Synthesis                       
0m34.64s    | Specific/solinas32_2e127m1_6limbs/femul                                
0m34.61s    | Specific/solinas32_2e256m2e32m977_13limbs/Synthesis                    
0m34.61s    | Specific/solinas64_2e389m21_8limbs/fesub                               
0m34.60s    | Specific/solinas32_2e255m19_11limbs/fesub                              
0m34.58s    | Specific/solinas32_2e291m19_11limbs/fesub                              
0m34.45s    | Specific/montgomery64_2e448m2e224m1_7limbs/fenz                        
0m34.44s    | Specific/solinas32_2e266m3_11limbs/fesub                               
0m34.42s    | Specific/montgomery64_2e322m2e161m1_6limbs/Synthesis                   
0m34.37s    | Specific/montgomery64_2e384m317_6limbs/Synthesis                       
0m34.34s    | Specific/montgomery64_2e383m31_6limbs/Synthesis                        
0m34.34s    | Specific/solinas32_2e256m189_11limbs/fesub                             
0m34.32s    | Specific/montgomery64_2e384m5x2e368m1_6limbs/Synthesis                 
0m34.30s    | Specific/montgomery64_2e383m187_6limbs/Synthesis                       
0m34.28s    | Specific/solinas32_2e196m15_9limbs/fesub                               
0m34.18s    | Specific/montgomery64_2e416m2e208m1_7limbs/fenz                        
0m34.14s    | Specific/solinas64_2e511m481_10limbs/feadd                             
0m34.09s    | Specific/solinas32_2e191m19_9limbs/fesub                               
0m34.03s    | Specific/montgomery64_2e384m2e128m2e96p2e32m1_6limbs/Synthesis         
0m33.99s    | Specific/solinas64_2e216m2e108m1_4limbs/fesquare                       
0m33.93s    | Specific/solinas32_2e251m9_10limbs/fesub                               
0m33.92s    | Specific/montgomery64_2e414m17_7limbs/fenz                             
0m33.87s    | Specific/solinas32_2e255m19_10limbs/fesub                              
0m33.86s    | Specific/solinas32_2e212m29_9limbs/fesub                               
0m33.84s    | Specific/montgomery64_2e384m79x2e376m1_6limbs/Synthesis                
0m33.83s    | Specific/montgomery32_2e256m2e224p2e192p2e96m1_8limbs/Synthesis        
0m33.68s    | Specific/montgomery64_2e389m21_7limbs/fenz                             
0m33.63s    | Specific/montgomery32_2e256m88x2e240m1_8limbs/Synthesis                
0m33.62s    | Specific/solinas32_2e230m27_10limbs/fesub                              
0m33.62s    | Specific/solinas64_2e495m31_10limbs/Synthesis                          
0m33.61s    | Specific/montgomery64_2e401m31_7limbs/fenz                             
0m33.58s    | Specific/solinas32_2e165m25_7limbs/freeze                              
0m33.56s    | Specific/montgomery64_2e413m21_7limbs/fenz                             
0m33.52s    | Specific/solinas32_2e224m2e96p1_11limbs/fesquare                       
0m33.50s    | Specific/montgomery32_2e256m4294968273_8limbs/Synthesis                
0m33.48s    | Specific/montgomery32_2e255m765_8limbs/fenz                            
0m33.46s    | Specific/solinas64_2e489m21_10limbs/Synthesis                          
0m33.41s    | Specific/solinas64_2e452m3_8limbs/fesub                                
0m33.40s    | Specific/montgomery32_2e256m2e32m977_8limbs/Synthesis                  
0m33.40s    | Specific/solinas64_2e192m2e64m1_5limbs/fesquare                        
0m33.39s    | Specific/montgomery32_2e235m15_8limbs/Synthesis                        
0m33.31s    | Specific/solinas32_2e222m117_10limbs/fesub                             
0m33.12s    | Specific/solinas64_2e489m21_9limbs/fesub                               
0m33.08s    | Specific/solinas64_2e369m25_7limbs/freeze                              
0m33.06s    | Specific/solinas32_2e140m27_7limbs/freeze                              
0m33.06s    | Specific/solinas64_2e495m31_9limbs/fesub                               
0m32.99s    | Specific/solinas64_2e488m17_10limbs/Synthesis                          
0m32.96s    | Specific/montgomery32_2e255m765_8limbs/Synthesis                       
0m32.91s    | Specific/montgomery32_2e243m9_8limbs/Synthesis                         
0m32.90s    | Specific/solinas32_2e255m765_13limbs/Synthesis                         
0m32.88s    | Specific/solinas32_2e216m2e108m1_10limbs/feadd                         
0m32.87s    | Specific/montgomery32_2e256m189_8limbs/Synthesis                       
0m32.86s    | Specific/montgomery32_2e251m9_8limbs/Synthesis                         
0m32.79s    | Specific/montgomery64_2e384m2e128m2e96p2e32m1_6limbs/fenz              
0m32.76s    | Specific/montgomery32_2e255m19_8limbs/Synthesis                        
0m32.74s    | Specific/solinas32_2e206m5_9limbs/fesub                                
0m32.66s    | Specific/solinas64_2e251m9_6limbs/fesquare                             
0m32.65s    | Specific/solinas32_2e192m2e64m1_9limbs/feadd                           
0m32.65s    | Specific/solinas64_2e450m2e225m1_10limbs/fesub                         
0m32.63s    | Specific/solinas32_2e336m3_12limbs/Synthesis                           
0m32.62s    | Specific/solinas64_2e448m2e224m1_10limbs/fesub                         
0m32.60s    | Specific/montgomery32_2e254m127x2e240m1_8limbs/Synthesis               
0m32.46s    | Specific/montgomery32_2e230m27_8limbs/Synthesis                        
0m32.40s    | Specific/solinas32_2e141m9_6limbs/freeze                               
0m32.37s    | Specific/solinas64_2e414m17_9limbs/fesub                               
0m32.36s    | Specific/montgomery32_2e226m5_8limbs/Synthesis                         
0m32.32s    | Specific/solinas64_2e291m19_6limbs/fesquare                            
0m32.31s    | Specific/solinas64_2e521m1_10limbs/feadd                               
0m32.26s    | Specific/montgomery32_2e235m15_8limbs/fenz                             
0m32.22s    | Specific/solinas64_2e255m765_6limbs/fesquare                           
0m32.18s    | Specific/solinas64_2e413m21_7limbs/freeze                              
0m32.15s    | Specific/solinas64_2e285m9_6limbs/fesquare                             
0m32.15s    | Specific/solinas64_2e511m187_10limbs/feadd                             
0m32.10s    | Specific/solinas64_2e336m3_6limbs/fesquare                             
0m32.08s    | Specific/solinas32_2e198m17_8limbs/fesub                               
0m32.07s    | Specific/solinas32_2e194m33_9limbs/fesub                               
0m32.06s    | Specific/solinas64_2e256m189_6limbs/fesquare                           
0m32.02s    | Specific/solinas64_2e255m19_6limbs/fesquare                            
0m32.02s    | Specific/solinas64_2e338m15_6limbs/fesquare                            
0m32.02s    | Specific/solinas64_2e383m187_7limbs/freeze                             
0m31.99s    | Specific/solinas64_2e336m3_7limbs/freeze                               
0m31.96s    | Specific/solinas32_2e213m3_9limbs/feadd                                
0m31.96s    | Specific/solinas64_2e266m3_6limbs/fesquare                             
0m31.94s    | Specific/solinas32_2e190m11_8limbs/fesub                               
0m31.91s    | Specific/montgomery64_2e291m19_5limbs/feadd                            
